initial_queue_waiting_time,algorithm,metric_type,sample_id,value
3,HOFF,energy_consumption,64,6009.712555655002
3,HOFF,energy_consumption,65,2130.957107600834
3,HOFF,energy_consumption,66,7553.563413303393
3,HOFF,energy_consumption,67,1.5146627408311129
3,HOFF,energy_consumption,68,1.8475265590035903
3,HOFF,energy_consumption,69,6192.940109051082
3,HOFF,energy_consumption,70,2237.6645589392833
3,HOFF,energy_consumption,71,7608.942206293795
3,HOFF,energy_consumption,72,1.4449670637731808
3,HOFF,energy_consumption,73,2.038409090756754
3,HOFF,energy_consumption,74,6011.541000177297
3,HOFF,energy_consumption,75,2087.7584389928143
3,HOFF,energy_consumption,76,6916.819574791304
3,HOFF,energy_consumption,77,1.495057257831175
3,HOFF,energy_consumption,78,1.9550633903376107
3,HOFF,energy_consumption,79,6127.89262228696
3,HOFF,energy_consumption,80,2312.080359302945
3,HOFF,energy_consumption,81,6764.112668653275
3,HOFF,energy_consumption,82,1.5317541619163222
3,HOFF,energy_consumption,83,1.8837244944806697
3,HOFF,energy_consumption,84,6397.695863704806
3,HOFF,energy_consumption,85,2190.230275940221
3,HOFF,energy_consumption,86,6862.324599011916
3,HOFF,energy_consumption,87,1.3355539185113536
3,HOFF,energy_consumption,88,1.8958220936645254
3,HOFF,energy_consumption,89,5385.2463882941975
3,HOFF,energy_consumption,90,2199.574121855719
3,HOFF,energy_consumption,91,6525.287869945813
3,HOFF,energy_consumption,92,1.5940242336694752
3,HOFF,energy_consumption,93,1.9687652951204575
3,HOFF,energy_consumption,94,6184.986241795222
3,HOFF,energy_consumption,95,2229.010933517071
3,HOFF,energy_consumption,96,6922.827892020276
3,HOFF,energy_consumption,97,1.5059944097053886
3,HOFF,energy_consumption,98,1.8988040135131874
3,HOFF,energy_consumption,99,5925.714387049052
3,PSOFF,energy_consumption,0,0.8448264367793167
3,PSOFF,energy_consumption,1,1.021095754469362
3,PSOFF,energy_consumption,2,1.4346934792250496
3,PSOFF,energy_consumption,3,1.9250694977506841
3,PSOFF,energy_consumption,4,0.5159439498404904
3,PSOFF,energy_consumption,5,11.480541985252444
3,PSOFF,energy_consumption,6,1.021077622991029
3,PSOFF,energy_consumption,7,1.512938668134605
3,PSOFF,energy_consumption,8,1.9106134914722608
3,PSOFF,energy_consumption,9,9.244293157610453
3,PSOFF,energy_consumption,10,0.8350211718487273
3,PSOFF,energy_consumption,11,0.9557966880776348
3,PSOFF,energy_consumption,12,1.5446158232509744
3,PSOFF,energy_consumption,13,1.9368616825641785
3,PSOFF,energy_consumption,14,0.5766905473178474
3,PSOFF,energy_consumption,15,16.996239063642545
3,PSOFF,energy_consumption,16,0.9971308906890929
3,PSOFF,energy_consumption,17,1.5534527968263758
3,PSOFF,energy_consumption,18,1.8651661427398096
3,PSOFF,energy_consumption,19,11.950018988131141
3,PSOFF,energy_consumption,20,14.605184032837844
3,PSOFF,energy_consumption,21,0.9561881024471695
3,PSOFF,energy_consumption,22,1.4175790703446043
3,PSOFF,energy_consumption,23,1.9025037858994622
3,PSOFF,energy_consumption,24,0.5766607343754122
3,PSOFF,energy_consumption,25,19.709491671257034
3,PSOFF,energy_consumption,26,1.0825643901242448
3,PSOFF,energy_consumption,27,1.4683373472577537
3,PSOFF,energy_consumption,28,1.950696941527886
3,PSOFF,energy_consumption,29,0.6065236946542629
3,PSOFF,energy_consumption,30,3.9490774603235406
3,PSOFF,energy_consumption,31,1.0221767822371552
3,PSOFF,energy_consumption,32,1.426940323478446
3,PSOFF,energy_consumption,33,1.873190616666529
3,PSOFF,energy_consumption,34,0.5853540087089815
3,PSOFF,energy_consumption,35,0.8527476786204273
3,PSOFF,energy_consumption,36,1.054698387798416
3,PSOFF,energy_consumption,37,1.4534410406873677
3,PSOFF,energy_consumption,38,2.1843513650237947
3,PSOFF,energy_consumption,39,0.5978276452117317
3,PSOFF,energy_consumption,40,8.222248462697578
3,PSOFF,energy_consumption,41,1.089009798835559
3,PSOFF,energy_consumption,42,1.4353396592516625
3,PSOFF,energy_consumption,43,1.8767986988477612
3,PSOFF,energy_consumption,44,0.5405447008356534
3,PSOFF,energy_consumption,45,0.8045990426910468
3,PSOFF,energy_consumption,46,0.9791385630825212
3,PSOFF,energy_consumption,47,1.5157126958922384
3,PSOFF,energy_consumption,48,2.0140919939128046
3,PSOFF,energy_consumption,49,0.5559288334703364
3,PSOFF,energy_consumption,50,24.053874826319213
3,PSOFF,energy_consumption,51,0.960337670004443
3,PSOFF,energy_consumption,52,1.5598767013073314
3,PSOFF,energy_consumption,53,1.8340256049268475
3,PSOFF,energy_consumption,54,7.969640366889935
3,PSOFF,energy_consumption,55,13.215398237430561
3,PSOFF,energy_consumption,56,0.9466089281564559
3,PSOFF,energy_consumption,57,1.6057495480831971
3,PSOFF,energy_consumption,58,2.0576957665887816
3,PSOFF,energy_consumption,59,4.132636580271684
3,PSOFF,energy_consumption,60,9.58175976994503
3,PSOFF,energy_consumption,61,1.015826318617275
3,PSOFF,energy_consumption,62,1.6194188046513216
3,PSOFF,energy_consumption,63,2.15619533799182
3,PSOFF,energy_consumption,64,14.570373157282292
3,PSOFF,energy_consumption,65,0.8866869657966403
3,PSOFF,energy_consumption,66,0.8805809437074436
3,PSOFF,energy_consumption,67,1.686687845572831
3,PSOFF,energy_consumption,68,1.951673321554494
3,PSOFF,energy_consumption,69,0.55452107398374
3,PSOFF,energy_consumption,70,21.05840632082616
3,PSOFF,energy_consumption,71,0.908319758581017
3,PSOFF,energy_consumption,72,1.502780133531768
3,PSOFF,energy_consumption,73,1.95077149123498
3,PSOFF,energy_consumption,74,0.49442561025847953
3,PSOFF,energy_consumption,75,14.916030630416941
3,PSOFF,energy_consumption,76,0.9461910036186237
3,PSOFF,energy_consumption,77,1.567249823334598
3,PSOFF,energy_consumption,78,1.874831917580522
3,PSOFF,energy_consumption,79,0.5910966300812159
3,PSOFF,energy_consumption,80,22.517962046425584
3,PSOFF,energy_consumption,81,1.0204867788487153
3,PSOFF,energy_consumption,82,1.4554551431297968
3,PSOFF,energy_consumption,83,2.097355126709796
3,PSOFF,energy_consumption,84,0.6186142347269302
3,PSOFF,energy_consumption,85,0.8412889280547662
3,PSOFF,energy_consumption,86,0.9441781656651073
3,PSOFF,energy_consumption,87,1.4666760305945927
3,PSOFF,energy_consumption,88,1.974216191927192
3,PSOFF,energy_consumption,89,0.5905787627272975
3,PSOFF,energy_consumption,90,18.11277329424654
3,PSOFF,energy_consumption,91,0.9667497378367899
3,PSOFF,energy_consumption,92,1.6235829896266227
3,PSOFF,energy_consumption,93,2.004368184999153
3,PSOFF,energy_consumption,94,0.5848653762730363
3,PSOFF,energy_consumption,95,10.15522656189886
3,PSOFF,energy_consumption,96,0.9996517273541305
3,PSOFF,energy_consumption,97,1.5538790133263218
3,PSOFF,energy_consumption,98,1.9577059100751129
3,PSOFF,energy_consumption,99,0.5785187663282562
3,FOFF,processed_time,0,15.972928599999994
3,FOFF,processed_time,1,17.927109800000004
3,FOFF,processed_time,2,26.50077460000001
3,FOFF,processed_time,3,32.98263739999998
3,FOFF,processed_time,4,11.656203600000023
3,FOFF,processed_time,5,17.090838915170114
3,FOFF,processed_time,6,18.158280800000018
3,FOFF,processed_time,7,26.297479200000023
3,FOFF,processed_time,8,32.51009820000006
3,FOFF,processed_time,9,11.785478999999999
3,FOFF,processed_time,10,16.962437024616307
3,FOFF,processed_time,11,18.11623579999999
3,FOFF,processed_time,12,26.037770600000012
3,FOFF,processed_time,13,33.23972679999997
3,FOFF,processed_time,14,11.682664800000026
3,FOFF,processed_time,15,16.499145203747357
3,FOFF,processed_time,16,18.224327199999998
3,FOFF,processed_time,17,26.37962700000006
3,FOFF,processed_time,18,32.88720100000002
3,FOFF,processed_time,19,13.412197556865294
3,FOFF,processed_time,20,18.401523570797814
3,FOFF,processed_time,21,18.12052619999999
3,FOFF,processed_time,22,25.7932192
3,FOFF,processed_time,23,32.74991359999999
3,FOFF,processed_time,24,11.894699599999988
3,FOFF,processed_time,25,16.50301946716566
3,FOFF,processed_time,26,18.037556399999982
3,FOFF,processed_time,27,26.057980800000006
3,FOFF,processed_time,28,33.07015860000003
3,FOFF,processed_time,29,11.9791312
3,FOFF,processed_time,30,16.36022737716022
3,FOFF,processed_time,31,18.321232200000015
3,FOFF,processed_time,32,25.82900159999997
3,FOFF,processed_time,33,32.723292200000046
3,FOFF,processed_time,34,11.827109999999992
3,FOFF,processed_time,35,15.957308599999998
3,FOFF,processed_time,36,18.22931199999998
3,FOFF,processed_time,37,26.21491679999999
3,FOFF,processed_time,38,33.159571199999995
3,FOFF,processed_time,39,11.613931200000009
3,FOFF,processed_time,40,16.95701187494638
3,FOFF,processed_time,41,18.08630179999999
3,FOFF,processed_time,42,25.670427599999996
3,FOFF,processed_time,43,32.9126754
3,FOFF,processed_time,44,11.774852799999996
3,FOFF,processed_time,45,16.142505492791734
3,FOFF,processed_time,46,18.146871000000004
3,FOFF,processed_time,47,26.384925199999994
3,FOFF,processed_time,48,33.0955252
3,FOFF,processed_time,49,11.782773000000008
3,FOFF,processed_time,50,16.050509450786826
3,FOFF,processed_time,51,18.146359800000006
3,FOFF,processed_time,52,25.866868799999985
3,FOFF,processed_time,53,33.00634800000003
3,FOFF,processed_time,54,12.565802199172998
3,FOFF,processed_time,55,17.725690020320396
3,FOFF,processed_time,56,18.10590760000001
3,FOFF,processed_time,57,26.106265800000028
3,FOFF,processed_time,58,33.19190920000001
3,FOFF,processed_time,59,12.761715756162882
3,FOFF,processed_time,60,17.354328501570613
3,FOFF,processed_time,61,18.026938200000007
3,FOFF,processed_time,62,25.956013800000047
3,FOFF,processed_time,63,32.98588419999998
3,FOFF,processed_time,64,13.660798118654174
3,FOFF,processed_time,65,18.306990850498497
3,FOFF,processed_time,66,18.082796200000022
3,FOFF,processed_time,67,25.984642599999965
3,FOFF,processed_time,68,32.83993819999997
3,FOFF,processed_time,69,11.62966080000002
3,FOFF,processed_time,70,16.424064358813954
3,FOFF,processed_time,71,17.834148799999976
3,FOFF,processed_time,72,26.069845400000023
3,FOFF,processed_time,73,33.18787939999995
3,FOFF,processed_time,74,11.705434000000002
3,FOFF,processed_time,75,17.455828400180664
3,FOFF,processed_time,76,17.916541799999994
3,FOFF,processed_time,77,26.321368800000023
3,FOFF,processed_time,78,32.93727780000001
3,FOFF,processed_time,79,11.85154020000001
3,FOFF,processed_time,80,16.37757014889188
3,FOFF,processed_time,81,18.14990900000003
3,FOFF,processed_time,82,26.081660199999995
3,FOFF,processed_time,83,33.36415860000002
3,FOFF,processed_time,84,11.726288199999999
3,FOFF,processed_time,85,17.31321482248145
3,FOFF,processed_time,86,18.093427
3,FOFF,processed_time,87,25.896083799999982
3,FOFF,processed_time,88,32.93931600000005
3,FOFF,processed_time,89,13.2801504138905
3,FOFF,processed_time,90,18.61651178018828
3,FOFF,processed_time,91,18.119896200000014
3,FOFF,processed_time,92,26.196622400000027
3,FOFF,processed_time,93,33.127180599999974
3,FOFF,processed_time,94,11.730763800000004
3,FOFF,processed_time,95,15.869082999999986
3,FOFF,processed_time,96,17.98978060000002
3,FOFF,processed_time,97,26.18213120000003
3,FOFF,processed_time,98,32.8032546
3,FOFF,processed_time,99,11.533346600000005
3,ROFF,processed_time,0,14969.01488489017
3,ROFF,processed_time,1,16237.784765101773
3,ROFF,processed_time,2,14986.400505001686
3,ROFF,processed_time,3,19614.948830088677
3,ROFF,processed_time,4,15614.91680626178
3,ROFF,processed_time,5,15794.661702008418
3,ROFF,processed_time,6,17044.599896426003
3,ROFF,processed_time,7,14943.069398189427
3,ROFF,processed_time,8,19608.20248145994
3,ROFF,processed_time,9,15706.429097621352
3,ROFF,processed_time,10,15512.951027363033
3,ROFF,processed_time,11,16589.836615172004
3,ROFF,processed_time,12,15106.526905782643
3,ROFF,processed_time,13,19957.03211133414
3,ROFF,processed_time,14,14535.837348088085
3,ROFF,processed_time,15,15322.799992621061
3,ROFF,processed_time,16,16545.425776087337
3,ROFF,processed_time,17,15238.19997716055
3,ROFF,processed_time,18,20276.461206514497
3,ROFF,processed_time,19,14925.321589764344
3,ROFF,processed_time,20,15502.915062788708
3,ROFF,processed_time,21,16764.718174790643
3,ROFF,processed_time,22,15244.978391422477
3,ROFF,processed_time,23,20086.112688591027
3,ROFF,processed_time,24,15390.505097347865
3,ROFF,processed_time,25,15460.230368837543
3,ROFF,processed_time,26,17413.52227059198
3,ROFF,processed_time,27,15679.127853761982
3,ROFF,processed_time,28,20700.738266919067
3,ROFF,processed_time,29,15134.335469573438
3,ROFF,processed_time,30,14905.252533637751
3,ROFF,processed_time,31,17181.865904154278
3,ROFF,processed_time,32,15164.302565382788
3,ROFF,processed_time,33,19815.648151386533
3,ROFF,processed_time,34,15427.670340107148
3,ROFF,processed_time,35,15786.102537249662
3,ROFF,processed_time,36,16508.755405104395
3,ROFF,processed_time,37,15104.22985563587
3,ROFF,processed_time,38,19537.818846731796
3,ROFF,processed_time,39,14863.529854659237
3,ROFF,processed_time,40,15547.373399884924
3,ROFF,processed_time,41,16727.705167174227
3,ROFF,processed_time,42,14709.257373910661
3,ROFF,processed_time,43,19314.6328063591
3,ROFF,processed_time,44,14762.5174402426
3,ROFF,processed_time,45,15678.922243098523
3,ROFF,processed_time,46,16702.9808519314
3,ROFF,processed_time,47,15555.461903145775
3,ROFF,processed_time,48,20114.440790784596
3,ROFF,processed_time,49,14400.67278770572
3,ROFF,processed_time,50,15050.242689513292
3,ROFF,processed_time,51,16933.768593266952
3,ROFF,processed_time,52,14383.37951494735
3,ROFF,processed_time,53,19883.972118522986
3,ROFF,processed_time,54,15212.081867533387
3,ROFF,processed_time,55,15607.925386279248
3,ROFF,processed_time,56,17180.972296926244
3,ROFF,processed_time,57,15449.695408088266
3,ROFF,processed_time,58,19186.77738279374
3,ROFF,processed_time,59,15227.073048785269
3,ROFF,processed_time,60,15570.895603114992
3,ROFF,processed_time,61,17040.343324629917
3,ROFF,processed_time,62,15300.600815387234
3,ROFF,processed_time,63,19660.04029995182
3,ROFF,processed_time,64,15268.618382179584
3,ROFF,processed_time,65,15038.057296929359
3,ROFF,processed_time,66,17338.389811803438
3,ROFF,processed_time,67,15478.764563281511
3,ROFF,processed_time,68,19195.67623134438
3,ROFF,processed_time,69,14853.083190731304
3,ROFF,processed_time,70,15107.953463488342
3,ROFF,processed_time,71,17016.337766343007
3,ROFF,processed_time,72,14977.555515461634
3,ROFF,processed_time,73,19667.00088802346
3,ROFF,processed_time,74,15200.354897703015
3,ROFF,processed_time,75,15335.164388560755
3,ROFF,processed_time,76,16881.91227136482
3,ROFF,processed_time,77,15201.419026156524
3,ROFF,processed_time,78,19849.390400402885
3,ROFF,processed_time,79,14914.199900362239
3,ROFF,processed_time,80,15134.394696108193
3,ROFF,processed_time,81,17098.173145421297
3,ROFF,processed_time,82,15022.000965830051
3,ROFF,processed_time,83,20092.469773295048
3,ROFF,processed_time,84,15045.385867562918
3,ROFF,processed_time,85,15386.063756026999
3,ROFF,processed_time,86,16547.25639797367
3,ROFF,processed_time,87,15231.65980473697
3,ROFF,processed_time,88,19816.11990925491
3,ROFF,processed_time,89,14947.48915455452
3,ROFF,processed_time,90,15616.20462784845
3,ROFF,processed_time,91,17556.187085522397
3,ROFF,processed_time,92,15054.081621075533
3,ROFF,processed_time,93,19021.299173805975
3,ROFF,processed_time,94,15037.614082235737
3,ROFF,processed_time,95,16029.465742205826
3,ROFF,processed_time,96,17040.52097726889
3,ROFF,processed_time,97,15960.50365701975
3,ROFF,processed_time,98,19834.45491846351
3,ROFF,processed_time,99,14666.676423581837
3,GTT,processed_time,0,16.583446812690006
3,GTT,processed_time,1,17.927109800000004
3,GTT,processed_time,2,26.50077460000001
3,GTT,processed_time,3,32.98263739999998
3,GTT,processed_time,4,13.47174924656979
3,GTT,processed_time,5,17.31795031780836
3,GTT,processed_time,6,18.158280800000018
3,GTT,processed_time,7,26.297479200000023
3,GTT,processed_time,8,32.51009820000006
3,GTT,processed_time,9,11.700524811804339
3,GTT,processed_time,10,16.81946018475884
3,GTT,processed_time,11,18.11623579999999
3,GTT,processed_time,12,26.037770600000012
3,GTT,processed_time,13,33.23972679999997
3,GTT,processed_time,14,11.892779532837249
3,GTT,processed_time,15,16.456579727543833
3,GTT,processed_time,16,18.224327199999998
3,GTT,processed_time,17,26.37962700000006
3,GTT,processed_time,18,32.88720100000002
3,GTT,processed_time,19,11.298119380410082
3,GTT,processed_time,20,16.074705151472173
3,GTT,processed_time,21,18.12052619999999
3,GTT,processed_time,22,25.7932192
3,GTT,processed_time,23,32.74991359999999
3,GTT,processed_time,24,11.894699599999988
3,GTT,processed_time,25,16.635155315237633
3,GTT,processed_time,26,18.037556399999982
3,GTT,processed_time,27,26.057980800000006
3,GTT,processed_time,28,33.07015860000003
3,GTT,processed_time,29,15.431679316576199
3,GTT,processed_time,30,16.26834929472332
3,GTT,processed_time,31,18.321232200000015
3,GTT,processed_time,32,25.82900159999997
3,GTT,processed_time,33,32.723292200000046
3,GTT,processed_time,34,11.827109999999992
3,GTT,processed_time,35,16.32053071251783
3,GTT,processed_time,36,18.22931199999998
3,GTT,processed_time,37,26.21491679999999
3,GTT,processed_time,38,33.159571199999995
3,GTT,processed_time,39,12.770471816837313
3,GTT,processed_time,40,17.12300106645919
3,GTT,processed_time,41,18.08630179999999
3,GTT,processed_time,42,25.670427599999996
3,GTT,processed_time,43,32.9126754
3,GTT,processed_time,44,11.774852799999996
3,GTT,processed_time,45,15.960338157191668
3,GTT,processed_time,46,17.89772906465754
3,GTT,processed_time,47,26.384925199999994
3,GTT,processed_time,48,33.0955252
3,GTT,processed_time,49,13.966245225101629
3,GTT,processed_time,50,15.92248253194158
3,GTT,processed_time,51,18.146359800000006
3,GTT,processed_time,52,25.866868799999985
3,GTT,processed_time,53,33.00634800000003
3,GTT,processed_time,54,12.478399566163718
3,GTT,processed_time,55,16.548986975911877
3,GTT,processed_time,56,18.10590760000001
3,GTT,processed_time,57,26.106265800000028
3,GTT,processed_time,58,33.19190920000001
3,GTT,processed_time,59,12.15719554107065
3,GTT,processed_time,60,16.582022942580615
3,GTT,processed_time,61,18.026938200000007
3,GTT,processed_time,62,25.956013800000047
3,GTT,processed_time,63,32.98588419999998
3,GTT,processed_time,64,13.16477973729946
3,GTT,processed_time,65,16.941457091949086
3,GTT,processed_time,66,18.082796200000022
3,GTT,processed_time,67,25.984642599999965
3,GTT,processed_time,68,32.83993819999997
3,GTT,processed_time,69,12.911947454109603
3,GTT,processed_time,70,17.456886071525492
3,GTT,processed_time,71,17.834148799999976
3,GTT,processed_time,72,26.069845400000023
3,GTT,processed_time,73,33.18787939999995
3,GTT,processed_time,74,11.705434000000002
3,GTT,processed_time,75,16.997327292915944
3,GTT,processed_time,76,17.916541799999994
3,GTT,processed_time,77,26.321368800000023
3,GTT,processed_time,78,32.93727780000001
3,GTT,processed_time,79,12.148208499679392
3,GTT,processed_time,80,16.347494020108016
3,GTT,processed_time,81,18.14990900000003
3,GTT,processed_time,82,26.081660199999995
3,GTT,processed_time,83,33.36415860000002
3,GTT,processed_time,84,11.916571408880788
3,GTT,processed_time,85,16.020616721498854
3,GTT,processed_time,86,18.093427
3,GTT,processed_time,87,25.896083799999982
3,GTT,processed_time,88,32.93931600000005
3,GTT,processed_time,89,13.188641868703213
3,GTT,processed_time,90,16.892771826326392
3,GTT,processed_time,91,18.119896200000014
3,GTT,processed_time,92,26.196622400000027
3,GTT,processed_time,93,33.127180599999974
3,GTT,processed_time,94,15.138497077298906
3,GTT,processed_time,95,17.197751392157812
3,GTT,processed_time,96,17.98978060000002
3,GTT,processed_time,97,26.18213120000003
3,GTT,processed_time,98,32.8032546
3,GTT,processed_time,99,12.029929818472567
3,FP-Sched,processed_time,0,32.781934956354974
3,FP-Sched,processed_time,1,41.98890105726079
3,FP-Sched,processed_time,2,604.8106983168897
3,FP-Sched,processed_time,3,32.98263739999998
3,FP-Sched,processed_time,4,11.656203600000023
3,FP-Sched,processed_time,5,18.11697491387025
3,FP-Sched,processed_time,6,18.158280800000018
3,FP-Sched,processed_time,7,562.0085080280712
3,FP-Sched,processed_time,8,32.51009820000006
3,FP-Sched,processed_time,9,11.785478999999999
3,FP-Sched,processed_time,10,15.822537399999979
3,FP-Sched,processed_time,11,18.11623579999999
3,FP-Sched,processed_time,12,334.3631056398641
3,FP-Sched,processed_time,13,33.23972679999997
3,FP-Sched,processed_time,14,11.682664800000026
3,FP-Sched,processed_time,15,15.852898800000006
3,FP-Sched,processed_time,16,18.224327199999998
3,FP-Sched,processed_time,17,486.25385695404407
3,FP-Sched,processed_time,18,32.88720100000002
3,FP-Sched,processed_time,19,11.808101000000008
3,FP-Sched,processed_time,20,15.760221200000009
3,FP-Sched,processed_time,21,18.12052619999999
3,FP-Sched,processed_time,22,302.45331551992854
3,FP-Sched,processed_time,23,32.74991359999999
3,FP-Sched,processed_time,24,11.894699599999988
3,FP-Sched,processed_time,25,15.800799599999994
3,FP-Sched,processed_time,26,18.037556399999982
3,FP-Sched,processed_time,27,201.92521513466198
3,FP-Sched,processed_time,28,33.07015860000003
3,FP-Sched,processed_time,29,11.9791312
3,FP-Sched,processed_time,30,15.837473200000002
3,FP-Sched,processed_time,31,18.321232200000015
3,FP-Sched,processed_time,32,265.61870176876823
3,FP-Sched,processed_time,33,32.723292200000046
3,FP-Sched,processed_time,34,11.827109999999992
3,FP-Sched,processed_time,35,15.957308599999998
3,FP-Sched,processed_time,36,18.22931199999998
3,FP-Sched,processed_time,37,214.46932486313662
3,FP-Sched,processed_time,38,33.159571199999995
3,FP-Sched,processed_time,39,11.613931200000009
3,FP-Sched,processed_time,40,16.143049800000004
3,FP-Sched,processed_time,41,18.08630179999999
3,FP-Sched,processed_time,42,122.24426544879049
3,FP-Sched,processed_time,43,32.9126754
3,FP-Sched,processed_time,44,11.774852799999996
3,FP-Sched,processed_time,45,15.825927599999975
3,FP-Sched,processed_time,46,18.146871000000004
3,FP-Sched,processed_time,47,176.97058614909474
3,FP-Sched,processed_time,48,33.0955252
3,FP-Sched,processed_time,49,11.782773000000008
3,FP-Sched,processed_time,50,15.792582800000016
3,FP-Sched,processed_time,51,18.146359800000006
3,FP-Sched,processed_time,52,109.07022156217815
3,FP-Sched,processed_time,53,33.00634800000003
3,FP-Sched,processed_time,54,11.686591200000004
3,FP-Sched,processed_time,55,15.988456199999968
3,FP-Sched,processed_time,56,18.10590760000001
3,FP-Sched,processed_time,57,146.09769265358383
3,FP-Sched,processed_time,58,33.19190920000001
3,FP-Sched,processed_time,59,11.936742200000005
3,FP-Sched,processed_time,60,16.219891800000024
3,FP-Sched,processed_time,61,18.026938200000007
3,FP-Sched,processed_time,62,137.7306660410587
3,FP-Sched,processed_time,63,32.98588419999998
3,FP-Sched,processed_time,64,11.597799
3,FP-Sched,processed_time,65,15.91179979999999
3,FP-Sched,processed_time,66,18.082796200000022
3,FP-Sched,processed_time,67,43.51131566180646
3,FP-Sched,processed_time,68,32.83993819999997
3,FP-Sched,processed_time,69,11.62966080000002
3,FP-Sched,processed_time,70,15.4269814
3,FP-Sched,processed_time,71,17.834148799999976
3,FP-Sched,processed_time,72,82.7932658564636
3,FP-Sched,processed_time,73,33.18787939999995
3,FP-Sched,processed_time,74,11.705434000000002
3,FP-Sched,processed_time,75,16.109912000000005
3,FP-Sched,processed_time,76,17.916541799999994
3,FP-Sched,processed_time,77,45.566445573249254
3,FP-Sched,processed_time,78,32.93727780000001
3,FP-Sched,processed_time,79,11.85154020000001
3,FP-Sched,processed_time,80,15.811659600000022
3,FP-Sched,processed_time,81,18.14990900000003
3,FP-Sched,processed_time,82,69.68095196046521
3,FP-Sched,processed_time,83,33.36415860000002
3,FP-Sched,processed_time,84,11.726288199999999
3,FP-Sched,processed_time,85,15.894815
3,FP-Sched,processed_time,86,18.093427
3,FP-Sched,processed_time,87,58.097749652565
3,FP-Sched,processed_time,88,32.93931600000005
3,FP-Sched,processed_time,89,11.7726572
3,FP-Sched,processed_time,90,15.75089580000002
3,FP-Sched,processed_time,91,18.119896200000014
3,FP-Sched,processed_time,92,42.1592588773126
3,FP-Sched,processed_time,93,33.127180599999974
3,FP-Sched,processed_time,94,11.730763800000004
3,FP-Sched,processed_time,95,15.869082999999986
3,FP-Sched,processed_time,96,17.98978060000002
3,FP-Sched,processed_time,97,26.18213120000003
3,FP-Sched,processed_time,98,32.8032546
3,FP-Sched,processed_time,99,11.533346600000005
3,GCF,processed_time,0,18037.867115534238
3,GCF,processed_time,1,19936.256854639298
3,GCF,processed_time,2,18051.185311546884
3,GCF,processed_time,3,23489.28089057149
3,GCF,processed_time,4,18001.697768047597
3,GCF,processed_time,5,17891.66557306883
3,GCF,processed_time,6,20426.93558960067
3,GCF,processed_time,7,18039.00962326771
3,GCF,processed_time,8,23150.33151021913
3,GCF,processed_time,9,17979.71211379517
3,GCF,processed_time,10,18360.028105285888
3,GCF,processed_time,11,20003.748534263388
3,GCF,processed_time,12,18220.58804693645
3,GCF,processed_time,13,23715.31112301374
3,GCF,processed_time,14,17962.877922169653
3,GCF,processed_time,15,18181.09191297208
3,GCF,processed_time,16,20072.30004845755
3,GCF,processed_time,17,18300.553216961434
3,GCF,processed_time,18,23507.91959038846
3,GCF,processed_time,19,17757.326037002924
3,GCF,processed_time,20,18212.82255105102
3,GCF,processed_time,21,19901.564030733563
3,GCF,processed_time,22,18156.305333657372
3,GCF,processed_time,23,23578.31162020713
3,GCF,processed_time,24,17926.422735775264
3,GCF,processed_time,25,18184.358625391964
3,GCF,processed_time,26,20295.0982988023
3,GCF,processed_time,27,18161.48774792217
3,GCF,processed_time,28,23739.969744916987
3,GCF,processed_time,29,18291.573026616694
3,GCF,processed_time,30,17951.732790120273
3,GCF,processed_time,31,20039.963811668313
3,GCF,processed_time,32,18017.99228215657
3,GCF,processed_time,33,23939.550165874814
3,GCF,processed_time,34,18154.91439354031
3,GCF,processed_time,35,18092.77489870087
3,GCF,processed_time,36,19835.734351139858
3,GCF,processed_time,37,18105.328582348517
3,GCF,processed_time,38,23692.951770240423
3,GCF,processed_time,39,17820.79272115225
3,GCF,processed_time,40,18127.613667012338
3,GCF,processed_time,41,19894.094059629097
3,GCF,processed_time,42,18034.364465403698
3,GCF,processed_time,43,23774.38279323042
3,GCF,processed_time,44,17858.896918481816
3,GCF,processed_time,45,18331.484760632906
3,GCF,processed_time,46,19850.827284086787
3,GCF,processed_time,47,18220.560202939516
3,GCF,processed_time,48,23445.3417632622
3,GCF,processed_time,49,17966.175382970163
3,GCF,processed_time,50,18015.03766323802
3,GCF,processed_time,51,20097.883728426837
3,GCF,processed_time,52,18012.298802514033
3,GCF,processed_time,53,23551.407235091272
3,GCF,processed_time,54,18030.101157325716
3,GCF,processed_time,55,18500.56258230428
3,GCF,processed_time,56,19869.509935001413
3,GCF,processed_time,57,18134.339955801726
3,GCF,processed_time,58,23790.083995982575
3,GCF,processed_time,59,17743.41634901993
3,GCF,processed_time,60,18390.948617483602
3,GCF,processed_time,61,20148.639944790193
3,GCF,processed_time,62,17914.714147760707
3,GCF,processed_time,63,23517.67384029812
3,GCF,processed_time,64,17873.807016069753
3,GCF,processed_time,65,18042.551883280463
3,GCF,processed_time,66,19894.788338762995
3,GCF,processed_time,67,17945.715857724415
3,GCF,processed_time,68,22974.8128409365
3,GCF,processed_time,69,18123.63816206832
3,GCF,processed_time,70,18492.996607944282
3,GCF,processed_time,71,20293.876537609976
3,GCF,processed_time,72,18108.206152280996
3,GCF,processed_time,73,23378.114778151594
3,GCF,processed_time,74,17936.10674981931
3,GCF,processed_time,75,18234.50345647214
3,GCF,processed_time,76,20026.333906793363
3,GCF,processed_time,77,18365.306439307475
3,GCF,processed_time,78,23445.491766755786
